   0.0000000000000000        0.0000000000000000     
   3.2336150000000002E-010   2.1474500000000001E-011
   4.2807450000000002E-009   3.3200170000000002E-010
   2.8295019999999999E-008   2.5053530000000000E-009
   1.2119310000000001E-007   1.1990300000000000E-008
   3.8753240000000000E-007   4.2154879999999997E-008
   1.0076790000000000E-006   1.1901930000000000E-007
   2.2507490000000002E-006   2.8577390000000001E-007
   4.4803059999999999E-006   6.0649640000000000E-007
   8.1546789999999992E-006   1.1688640000000000E-006
   1.3824120000000000E-005   2.0859159999999998E-006
   2.2126720000000001E-005   3.4970530000000001E-006
   3.3784510000000002E-005   5.5684890000000000E-006
   4.9600600000000001E-005   8.4933819999999998E-006
   7.0458110000000003E-005   1.2491800000000000E-005
   9.7321159999999996E-005   1.7810699999999999E-005
   1.3123810000000000E-004   2.4724039999999999E-005
   1.7334730000000001E-004   3.3533020000000000E-005
   2.2488470000000001E-004   4.4566710000000002E-005
   2.8719439999999998E-004   5.8182869999999999E-005
   3.6174109999999998E-004   7.4769200000000002E-005
   4.5012450000000000E-004   9.4744879999999993E-005
   5.5409679999999996E-004   1.1856260000000000E-004
   6.7558189999999995E-004   1.4671080000000001E-004
   8.1669770000000004E-004   1.7971660000000000E-004
   9.7978090000000006E-004   2.1814900000000000E-004
   1.1674150000000000E-003   2.6262230000000000E-004
   1.3824630000000000E-003   3.1380090000000002E-004
   1.6281020000000000E-003   3.7240340000000002E-004
   1.9078640000000000E-003   4.3920819999999997E-004
   2.2256780000000000E-003   5.1505979999999995E-004
   2.5859260000000001E-003   6.0087469999999996E-004
   2.9934950000000001E-003   6.9764980000000000E-004
   3.4538410000000000E-003   8.0646959999999997E-004
   3.9730579999999998E-003   9.2851640000000003E-004
   4.5579610000000001E-003   1.0650799999999999E-003
   5.2161680000000002E-003   1.2175680000000000E-003
   5.9561989999999997E-003   1.3875199999999999E-003
   6.7875860000000000E-003   1.5766210000000001E-003
   7.7209890000000002E-003   1.7867149999999999E-003
   8.7683280000000006E-003   2.0198230000000000E-003
   9.9429280000000002E-003   2.2781600000000000E-003
   1.1259679999999999E-002   2.5641570000000001E-003
   1.2735220000000000E-002   2.8804809999999998E-003
   1.4388099999999999E-002   3.2300590000000000E-003
   1.6239030000000002E-002   3.6161069999999999E-003
   1.8311060000000001E-002   4.0421520000000002E-003
   2.0629870000000002E-002   4.5120719999999998E-003
   2.3224000000000002E-002   5.0301180000000001E-003
   2.6125160000000001E-002   5.6009629999999996E-003
   2.9368510000000000E-002   6.2297280000000003E-003
   3.2993030000000000E-002   6.9220369999999998E-003
   3.7041800000000000E-002   7.6840490000000001E-003
   4.1562420000000003E-002   8.5225130000000007E-003
   4.6607419999999997E-002   9.4448250000000004E-003
   5.2234620000000002E-002   1.0459070000000001E-002
   5.8507610000000002E-002   1.1574090000000000E-002
   6.5496180000000001E-002   1.2799540000000000E-002
   7.3276850000000004E-002   1.4145970000000001E-002
   8.1933270000000002E-002   1.5624849999999999E-002
